"","spScName"
"4744","Anas platyrhynchos"
"4745","Anax imperator"
"4746","Aristostomias polydactylus"
"4747","Aristostomias tittmanni"
"4748","Arnoglossus thori"
"4749","Arundinella nepalensis"
"4750","Astronesthes gemmifer"
"4751","Astronesthes leucopogon"
"4752","Atractaspis microlepidota"
"4753","Auchenoglanis biscutatus"
"4754","Bajacalifornia arcylepis"
"4755","Balaenoptera acutorostrata"
"4756","Bassozetus nielseni"
"4757","Bathophilus longipes"
"4758","Bathypterois dubius"
"4759","Bathypterois longipes"
"4760","Beilschmiedia mannioides"
"4761","Bellamya unicolor"
"4762","Benthalbella infans"
"4763","Beryx decadactylus"
"4764","Blyxa senegalensis"
"4765","Botaurus stellaris"
"4766","Brachioteuthis riisei"
"4767","Brotulotaenia brevicauda"
"4768","Brotulotaenia crassa"
"4769","Campogramma glaycos"
"4770","Caulophryne pelagica"
"4771","Caulophryne polynema"
"4772","Centrolophus niger"
"4773","Centrophryne spinulosa"
"4774","Cercopithecus campbelli"
"4775","Chalcides armitagei"
"4776","Chaunax pictus"
"4777","Chelon bandialensis"
"4778","Chelon labrosus"
"4779","Colotis calais"
"4780","Colotis calais ssp. calais"
"4781","Conus ambiguus"
"4782","Corymbia citriodora"
"4783","Coryphaenoides rudis"
"4784","Cosmocampus retropinnis"
"4785","Cottunculus thomsonii"
"4786","Creatophora cinerea"
"4787","Crocidura cinderella"
"4788","Crocidura nanilla"
"4789","Curruca conspicillata"
"4790","Curruca curruca"
"4791","Curruca nisoria"
"4792","Cynisca feae"
"4793","Cyperus laevigatus"
"4794","Danaphryne nigrifilis"
"4795","Dasyatis pastinaca"
"4796","Dasypeltis confusa"
"4797","Deania calcea"
"4798","Dendrocygna autumnalis"
"4799","Desmodema polystictum"
"4800","Diaphus effulgens"
"4801","Diaphus holti"
"4802","Diaphus problematicus"
"4803","Diplodus puntazzo"
"4804","Diplodus sargus ssp. cadenati"
"4805","Diretmichthys parini"
"4806","Dolopichthys danae"
"4807","Dolopichthys longicornis"
"4808","Dolopichthys pullatus"
"4809","Echinochloa frumentacea"
"4810","Echiophis punctifer"
"4811","Eleocharis mutata"
"4812","Enteromius dialonensis"
"4813","Enteromius salessei"
"4814","Epigonus affinis"
"4815","Epigonus constanciae"
"4816","Eragrostis plurigluma"
"4817","Eremophila bilopha"
"4818","Eudromias morinellus"
"4819","Eustomias acinosus"
"4820","Eustomias binghami"
"4821","Eustomias longibarba"
"4822","Fregata magnificens"
"4823","Gadomus dispar"
"4824","Galago senegalensis ssp. senegalensis"
"4825","Galeus melastomus"
"4826","Gavia stellata"
"4827","Gerbilliscus gambiana"
"4828","Gigantactis gracilicauda"
"4829","Haptenchelys texis"
"4830","Heteroconger longissimus"
"4831","Hexanchus griseus"
"4832","Himantolophus brevirostris"
"4833","Holtbyrnia cyanocephala"
"4834","Hydrocoloeus minutus"
"4835","Hydrocotyle mannii"
"4836","Hydrolagus mirabilis"
"4837","Hygophum hygomii"
"4838","Hygrophila barbata"
"4839","Hygrophila schulli"
"4840","Hyperolius occidentalis"
"4841","Hyperolius spatzi"
"4842","Hypleurochilus aequipinnis"
"4843","Idiacanthus fasciola"
"4844","Ilyophis brunneus"
"4845","Ipomoea aquatica"
"4846","Lagonosticta vinacea"
"4847","Lampadena anomala"
"4848","Lampanyctus festivus"
"4849","Lampanyctus vadulus"
"4850","Lanius collurio"
"4851","Larus atricilla"
"4852","Larus audouinii"
"4853","Larus canus"
"4854","Larus melanocephalus"
"4855","Larus michahellis"
"4856","Larus pipixcan"
"4857","Lasiognathus saccostoma"
"4858","Latastia longicaudata"
"4859","Lepidophanes gaussi"
"4860","Lepidotrigla dieuzeidei"
"4861","Leptostomias bilobatus"
"4862","Leptostomias gracilis"
"4863","Lestes pallidus"
"4864","Lestidiops cadenati"
"4865","Linophryne coronata"
"4866","Locustella naevia"
"4867","Lotus arabicus"
"4868","Lycophidion albomaculatum"
"4869","Macroparalepis affinis"
"4870","Macrouroides inflaticeps"
"4871","Malapterurus occidentalis"
"4872","Marsilea coromandelina"
"4873","Mastomys huberti"
"4874","Maulisia microlepis"
"4875","Maurolicus amethystinopunctatus"
"4876","Maurolicus weitzmani"
"4877","Melamphaes ebelingi"
"4878","Melamphaes microps"
"4879","Melamphaes pumilus"
"4880","Melanostomias bartonbeani"
"4881","Melanostomias melanopogon"
"4882","Mentha spicata"
"4883","Merluccius senegalensis"
"4884","Mesocnemis dupuyi"
"4885","Metacatharsius inermis"
"4886","Microchirus azevia"
"4887","Microchirus ocellatus"
"4888","Microchirus theophila"
"4889","Microchirus variegatus"
"4890","Mobula hypostoma"
"4891","Morus bassanus"
"4892","Mugil capurrii"
"4893","Mullus barbatus"
"4894","Mullus surmuletus"
"4895","Myctophum obtusirostre"
"4896","Myctophum punctatum"
"4897","Myriopholis natatrix"
"4898","Naja savannula"
"4899","Najas graminea"
"4900","Neurogomphus featheri"
"4901","Nezumia sclerorhynchus"
"4902","Nymphaea nouchali"
"4903","Octopus argus"
"4904","Oenanthe isabellina"
"4905","Oenanthe melanura"
"4906","Oneirodes macrosteus"
"4907","Orcynopsis unicolor"
"4908","Oxynotus paradoxus"
"4909","Pachycara crassiceps"
"4910","Panturichthys mauritanicus"
"4911","Papio papio"
"4912","Parablennius goreensis"
"4913","Parablennius sierraensis"
"4914","Parailia spiniserrata"
"4915","Paralepis brevirostris"
"4916","Paralepis elongata"
"4917","Passer domesticus"
"4918","Pelagodroma marina"
"4919","Pelusios subniger"
"4920","Pentherichthys atratus"
"4921","Persicaria senegalensis"
"4922","Phoeniconaias minor"
"4923","Phoenicopterus roseus"
"4924","Photonectes dinema"
"4925","Phyllanthus atripennis"
"4926","Phyllomacromia contumax"
"4927","Piliocolobus badius ssp. temminckii"
"4928","Pleiodon ovatus"
"4929","Pluvialis apricaria"
"4930","Podiceps cristatus"
"4931","Pomatomus saltatrix"
"4932","Pontinus kuhlii"
"4933","Poromitra crassiceps"
"4934","Potamogeton nodosus"
"4935","Pronothobranchius gambiensis"
"4936","Prosymna meleagris"
"4937","Psettodes bennettii"
"4938","Pseudagrion sudanicum"
"4939","Pseudoscopelus obtusifrons"
"4940","Pseudoscopelus scutatus"
"4941","Ptyonoprogne rupestris"
"4942","Puffinus lherminieri"
"4943","Rhadinesthes decimus"
"4944","Rhinochimaera atlantica"
"4945","Rhinoleptus koniagui"
"4946","Rosenblattichthys hubbsi"
"4947","Rouleina maderensis"
"4948","Saccopharynx ampullaceus"
"4949","Sardina pilchardus"
"4950","Sarpa salpa"
"4951","Schedophilus pemarco"
"4952","Sclerophrys xeros"
"4953","Scomberesox simulans"
"4954","Scombrolabrax heterolepis"
"4955","Scopelogadus beanii"
"4956","Scopelosaurus lepidus"
"4957","Scorpaena notata"
"4958","Scorpaena scrofa"
"4959","Scriptaphyosemion geryi"
"4960","Spaniblennius clandestinus"
"4961","Spiniphryne gladisfenae"
"4962","Squalus acanthias"
"4963","Squatina aculeata"
"4964","Squatina oculata"
"4965","Stemonosudis intermedia"
"4966","Symbolophorus kreffti"
"4967","Sympetrum fonscolombii"
"4968","Synodontis annectens"
"4969","Synodus synodus"
"4970","Tamarix senegalensis"
"4971","Taractes rubescens"
"4972","Tarentola senegambiae"
"4973","Taterillus pygargus"
"4974","Tetragonurus cuvieri"
"4975","Tetrathemis polleni"
"4976","Thalasseus bengalensis"
"4977","Trachyscorpia cristulata"
"4978","Trachyscorpia cristulata ssp. echinata"
"4979","Trichanthecium glaucocladum"
"4980","Tringa flavipes"
"4981","Tringa solitaria"
"4982","Trithemis hecate"
"4983","Uncisudis quadrimaculata"
"4984","Uria aalge"
"4985","Vachellia nilotica"
"4986","Vanellus vanellus"
"4987","Vidua nigeriae"
"4988","Vigna adenantha"
"4989","Vigna kirkii"
"4990","Vinciguerria poweriae"
"4991","Vitta glabrata"
"4992","Xylopia pynaertii"
"4993","Zameus squamulosus"
"4994","Zapornia parva"
"4995","Acalypha neptunica"
"4996","Acanthostracion notacanthus"
"4997","Aethiothemis incongruens"
"4998","Africallagma glaucum"
"4999","Africallagma vaginale"
"5000","Afrostyrax lepidophyllus"
"5001","Agama doriae"
"5002","Aldrovanda vesiculosa"
"5003","Allexis cauliflora"
"5004","Amanoa strobilacea"
"5005","Anas capensis"
"5006","Aneilema mortonii"
"5007","Anonidium mannii"
"5008","Anthene lusones"
"5009","Anthocleista microphylla"
"5010","Aparallactus lineatus"
"5011","Aplexa waterloti"
"5012","Apodiscus chevalieri"
"5013","Apus batesi"
"5014","Arantia fasciata"
"5015","Arthroleptis krokosua"
"5016","Arthroleptis zimmeri"
"5017","Asclepias kamerunensis"
"5018","Atoconeura luxata"
"5019","Atya gabonensis"
"5020","Bacopa hamiltoniana"
"5021","Barleria brownii"
"5022","Barleria villosa"
"5023","Bathygobius burtoni"
"5024","Bathypterois viridensis"
"5025","Bauhinia variegata"
"5026","Brycinus brevis"
"5027","Cajanus scarabaeoides"
"5028","Calidris fuscicollis"
"5029","Calycosiphonia macrochlamys"
"5030","Campylospermum amplectens"
"5031","Canthigaster supramacula"
"5032","Caridina ghanensis"
"5033","Cassine buchananii"
"5034","Ceropegia rhynchantha"
"5035","Cheirostylis divina"
"5036","Chlorophytum altum"
"5037","Chromis cadenati"
"5038","Chrysichthys walkeri"
"5039","Cirrhitus atlanticus"
"5040","Citropsis gabunensis"
"5041","Cola boxiana"
"5042","Cola flavovelutina"
"5043","Colius striatus"
"5044","Combretum fulvum"
"5045","Commelina ascendens"
"5046","Commiphora dalzielii"
"5047","Conocephalus conocephalus"
"5048","Conraua derooi"
"5049","Conraua sagyimase"
"5050","Corcyrogobius lubbocki"
"5051","Cordia africana"
"5052","Cordia guineensis"
"5053","Crocidura fuscomurina"
"5054","Crotonogyne manniana"
"5055","Cussonia bancoensis"
"5056","Cyathea dregei"
"5057","Cyclanorbis elegans"
"5058","Cynisca kraussi"
"5059","Cynisca muelleri"
"5060","Cynisca williamsi"
"5061","Cyperus isolepis"
"5062","Cyperus michelianus"
"5063","Cyrtorchis henriquesiana"
"5064","Dalbergia setifera"
"5065","Deinbollia molliuscula"
"5066","Deinbollia saligna"
"5067","Delonix regia"
"5068","Dendroaspis jamesoni"
"5069","Didelotia unifoliolata"
"5070","Diospyros barteri"
"5071","Discoteuthis discus"
"5072","Dolichos schweinfurthii"
"5073","Dracaena bueana"
"5074","Eleocharis brainii"
"5075","Eleuthemis umbrina"
"5076","Enteromius nigeriensis"
"5077","Enteromius subinensis"
"5078","Enteromius walkeri"
"5079","Epiplatys chaperi ssp. schreiberi"
"5080","Eriocaulon elegantulum"
"5081","Eriochloa meyeriana"
"5082","Eriosema pauciflorum"
"5083","Etlingera elatior"
"5084","Eulioptera spinulosa"
"5085","Euphaedra crossei"
"5086","Euphaedra splendens"
"5087","Euphorbia tirucalli"
"5088","Ficedula albicollis"
"5089","Ficedula semitorquata"
"5090","Ficus cyathistipula subsp. pringsheimiana"
"5091","Fimbristylis aphylla"
"5092","Fukomys zechi"
"5093","Garcinia epunctata"
"5094","Glomeremus nitidus"
"5095","Gomphidia bredoi"
"5096","Grangea maderaspatana"
"5097","Graphiurus lorraineus"
"5098","Graphiurus nagtglasii"
"5099","Gynacantha vesiculata"
"5100","Halosaurus guentheri"
"5101","Hemerorhinus opici"
"5102","Hippopotamyrus harringtoni"
"5103","Hunteria ghanensis"
"5104","Hydrobates castro"
"5105","Hydrobia accrensis"
"5106","Hymenostegia gracilipes"
"5107","Hyperolius baumanni"
"5108","Hyperolius bobirensis"
"5109","Hypsugo musciculus"
"5110","Iolaus likpe"
"5111","Ipomoea ochracea"
"5112","Irvineia voltae"
"5113","Isoetes abyssinica"
"5114","Isoetes tenuifolia"
"5115","Isoetes welwitschii"
"5116","Isolona deightonii"
"5117","Isolona hexaloba"
"5118","Kyllinga nemoralis"
"5119","Lachnocnema luna"
"5120","Lagenodelphis hosei"
"5121","Lanista annulicornis"
"5122","Lecaniodiscus punctatus"
"5123","Lecanogaster chrysea"
"5124","Lemna minor"
"5125","Lestes pinheyi"
"5126","Lestidiops distans"
"5127","Limbochromis robertsi"
"5128","Limnodromus griseus"
"5129","Liptena tiassale"
"5130","Locustella luscinioides"
"5131","Macrobrachium felicinum"
"5132","Magnistipula butayei subsp. sargosii"
"5133","Malapterurus minjiriya"
"5134","Malapterurus tanoensis"
"5135","Malgassophlebia bispina"
"5136","Malimbus cassini"
"5137","Mallotus oppositifolius"
"5138","Mareca penelope"
"5139","Melanoides voltae"
"5140","Melanostomias biseriatus"
"5141","Microgomphus camerunensis"
"5142","Mildbraediodendron excelsum"
"5143","Millettia irvinei"
"5144","Millettia warneckei"
"5145","Mimacraea maesseni"
"5146","Monocyclanthus vignei"
"5147","Mops petersoni"
"5148","Mylothris atewa"
"5149","Myopterus whitleyi"
"5150","Myriopholis narirostris"
"5151","Myroxylon balsamum"
"5152","Najas hagerupii"
"5153","Najas horrida"
"5154","Najas pectinata"
"5155","Neophya rutherfordi"
"5156","Neurogomphus fuscifrons"
"5157","Notiothemis robertsi"
"5158","Oboronia pseudopunctatus"
"5159","Octolobus angustatus"
"5160","Odaxothrissa mento"
"5161","Oldenlandia lancifolia"
"5162","Opeatogenys cadenati"
"5163","Orthetrum agaricum"
"5164","Orthetrum saegeri"
"5165","Paracaristius aquilus"
"5166","Paragomphus cammaertsi"
"5167","Pausinystalia lane-poolei subsp. lane-poolei"
"5168","Pavetta mollissima"
"5169","Philenoptera laxiflora"
"5170","Phrynobatrachus afiabirago"
"5171","Phrynobatrachus batesii"
"5172","Phrynobatrachus intermedius"
"5173","Phyla nodiflora"
"5174","Phyllanthus profusus"
"5175","Phyllocosmus sessiliflorus"
"5176","Phyllomacromia africana"
"5177","Piper capense"
"5178","Piptostigma mortehanii"
"5179","Placodiscus oblongifolius"
"5180","Pneumatopteris unita"
"5181","Poecilia reticulata"
"5182","Polyacanthonotus challengeri"
"5183","Potadoma bicarinata"
"5184","Potadoma togoensis"
"5185","Potamonautes triangulus"
"5186","Pronothobranchius seymouri"
"5187","Pseudagrion emarginatum"
"5188","Pseudagrion glaucoideum"
"5189","Pseudagrostistachys africana subsp. africana"
"5190","Pseudagrostistachys ugandensis"
"5191","Pseudavakubia atewaensis"
"5192","Pseudavakubia majus"
"5193","Pseudocleopatra togoensis"
"5194","Pseudocleopatra voltana"
"5195","Psilotum nudum"
"5196","Psychotria succulenta"
"5197","Pteris dentata"
"5198","Pteris vittata"
"5199","Pterocarpus lucens"
"5200","Pupalia lappacea"
"5201","Rhoicissus revoilii"
"5202","Rinorea ilicifolia"
"5203","Ruppia maritima"
"5204","Sacciolepis leptorrhachis"
"5205","Salacia fimbrisepala"
"5206","Salix ledermannii"
"5207","Saxicolella flabellata"
"5208","Schizachyrium gresicola"
"5209","Schoenoplectiella articulata"
"5210","Scleria globonux"
"5211","Scleria woodii"
"5212","Sclerosperma mannii"
"5213","Sclerosperma profizianum"
"5214","Scotophilus livingstonii"
"5215","Senna bicapsularis"
"5216","Senna pendula"
"5217","Serranus pulcher"
"5218","Sesbania cannabina"
"5219","Spathandra barteri"
"5220","Sphaerium bequaerti"
"5221","Steatomys jacksoni"
"5222","Synapturichthys kleinii"
"5223","Synodontis macrophthalmus"
"5224","Synodontis obesus"
"5225","Synsepalum ntimii"
"5226","Tadorna tadorna"
"5227","Talbotiella gentii"
"5228","Tephrosia pumila"
"5229","Terminalia habeensis"
"5230","Trachylepis rodenburgi"
"5231","Trapa natans"
"5232","Tricheilostoma sundewalli"
"5233","Trithemis basitincta"
"5234","Trithemis bifida"
"5235","Trithemis pruinata"
"5236","Trithemis stictica"
"5237","Uranoscopus polli"
"5238","Vachellia farnesiana"
"5239","Vadensea vogelii"
"5240","Vallisneria spiralis"
"5241","Vanellus superciliosus"
"5242","Vepris heterophylla"
"5243","Vidua camerunensis"
"5244","Vidua raricola"
"5245","Vigna membranacea"
"5246","Vitta adansoniana"
"5247","Xylopia aurantiiodora"
"5248","Zanthoxylum chevalieri"
"5249","Zygonoides fraseri"
"5250","Zygonyx flavicosta"
"5251","Zygonyx geminunca"
"5252","Zygonyx natalensis"
"5253","Acalypha guineensis"
"5254","Aethiothemis bella"
"5255","Afrithelphusa gerhildae"
"5256","Afrithelphusa monodosa"
"5257","Agama boensis"
"5258","Agama insularis"
"5259","Agelanthus guineensis"
"5260","Alchornea laxiflora"
"5261","Aldrovandia oleosa"
"5262","Allophylus samoritourei"
"5263","Amnirana fonensis"
"5264","Amphilius kakrimensis"
"5265","Amphilius rheophilus"
"5266","Amphilius sp. nov. 'Kokoulo River'"
"5267","Amphilius sp. nov. 'Konkouré River'"
"5268","Amphilius sp. nov. 'Little Scarcies drainage'"
"5269","Amphilius sp. nov. 'Loffa River drainage'"
"5270","Amphilius sp. nov. 'Moa River drainage'"
"5271","Amphilius sp. nov. 'Niger River drainage'"
"5272","Amphilius sp. nov. 'Senegal River drainage'"
"5273","Amphilius sp. nov. 'St. John River drainage'"
"5274","Amphilius sp. nov. 'St. Paul River drainage'"
"5275","Anadelphia chevalieri"
"5276","Anadelphia funerea"
"5277","Anadelphia macrochaeta"
"5278","Anadelphia polychaeta"
"5279","Anadelphia pumila"
"5280","Anadelphia trepidaria"
"5281","Anadelphia trichaeta"
"5282","Anas sparsa"
"5283","Andropogon chevalieri"
"5284","Andropogon incomptus"
"5285","Anisophyllea laurina"
"5286","Anisotes guineensis"
"5287","Anoedopoda lamellata"
"5288","Anomalochromis thomasi"
"5289","Anthus cinnamomeus"
"5290","Anthus richardi"
"5291","Anubias gracilis"
"5292","Aplopelia larvata"
"5293","Apterichtus gracilis"
"5294","Arachnocephalus nigrifrons"
"5295","Archiaphyosemion guineense"
"5296","Arthroleptis aureoli"
"5297","Arthroleptis bivittatus"
"5298","Arthroleptis formosus"
"5299","Arthroleptis langeri"
"5300","Arthroleptis nimbaensis"
"5301","Asio flammeus"
"5302","Aspilia chevalieri"
"5303","Athyrium newtonii"
"5304","Aulacocalyx divergens"
"5305","Bacopa lisowskiana"
"5306","Bafodeya benna"
"5307","Bagrus filamentosus"
"5308","Baphia heudelotiana"
"5309","Barleria asterotricha"
"5310","Barleria maclaudii"
"5311","Beckmannia syzigachne"
"5312","Benthosema glaciale"
"5313","Bidens occidentalis"
"5314","Bothriocline fruticosa"
"5315","Brachystephanus oreacanthus"
"5316","Branchiostegus semifasciatus"
"5317","Brucea antidysenterica"
"5318","Bryaspis humularioides"
"5319","Brycinus carolinae"
"5320","Buccanodon duchaillui"
"5321","Bulbophyllum comatum"
"5322","Bulbostylis angolensis"
"5323","Bulbostylis bodardii"
"5324","Bulbostylis clarkeana"
"5325","Bulbostylis densa"
"5326","Bulbostylis guineensis"
"5327","Cailliella praerupticola"
"5328","Callopanchax toddi"
"5329","Caretta caretta North East Atlantic subpopulation"
"5330","Cassipourea adami"
"5331","Cassipourea lescotiana"
"5332","Catriscus brevirostris"
"5333","Centroscyllium fabricii"
"5334","Cercestis congensis"
"5335","Ceropegia bracteolata"
"5336","Chalcides pulchellus"
"5337","Cheilopogon pinnatibarbatus"
"5338","Chelonia mydas"
"5339","Chiloglanis batesii"
"5340","Chiloglanis camarabounyi"
"5341","Chiloglanis dialloi"
"5342","Chiloglanis kabaensis"
"5343","Chiloglanis kolente"
"5344","Chiloglanis loffabrevum"
"5345","Chiloglanis longibarbis"
"5346","Chiloglanis nzerekore"
"5347","Chiloglanis pezoldi"
"5348","Chiloglanis tweddlei"
"5349","Chiloglanis waterloti"
"5350","Chlorophytum immaculatum"
"5351","Chrysichthys levequei"
"5352","Chytranthus ellipticus"
"5353","Cincinnobotrys felicis"
"5354","Clerodendrum sylvae"
"5355","Cola angustifolia"
"5356","Cola baldwinii"
"5357","Conocephalus maculatus"
"5358","Conus bellocqae"
"5359","Conus taslei"
"5360","Cophoscincopus senegalensis"
"5361","Coptodon louka"
"5362","Coptodon rheophilus"
"5363","Cornigomphus mariannae"
"5364","Crassocephalum gracile"
"5365","Crocidura denti"
"5366","Ctenium sesquiflorum"
"5367","Cyanotis ganganensis"
"5368","Cyanotis lourensis"
"5369","Cyanotis scaberula"
"5370","Cyathula pobeguinii"
"5371","Cynisca leonina"
"5372","Cynisca liberiensis"
"5373","Cynisca oligopholis"
"5374","Cyperus felicis"
"5375","Cyperus intactus"
"5376","Cyperus pelophilus"
"5377","Cyperus persquarrosus"
"5378","Cyperus waillyi"
"5379","Dactyladenia smeathmannii"
"5380","Dactyladenia whytei"
"5381","Dalbergia crispa"
"5382","Dalbergia gilletii"
"5383","Danthoniopsis chevalieri"
"5384","Dasypeltis latericia"
"5385","Dialium pobeguinii"
"5386","Diaphus garmani"
"5387","Dichaetanthera echinulata"
